Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
North Macedonia,MKD,2021,0.27039695,3.7984283,0.06618361,0,,0.053818,7.0411544,13.6191635,4.086713
Norway,NOR,1965,0,146.22903,0,0,,0,8.877423,60.31652,0
Norway,NOR,1966,0,144.13548,0,0,,0,8.17368,68.08451,0
Norway,NOR,1967,0,157.61049,0,0,,0,8.581207,70.49037,0
Norway,NOR,1968,0,178.02554,0,0,,0,8.734723,78.40632,0
Norway,NOR,1969,0,169.64543,0,0,,0,9.731426,86.189644,0
Norway,NOR,1970,0,170.93764,0,0,,0,9.94044,97.02359,0
Norway,NOR,1971,0,187.01479,0,0,,0,9.348031,96.0008,0
Norway,NOR,1972,0,199.35135,0,0,,0,10.149792,100.552246,0
Norway,NOR,1973,0,215.46693,0,0,,0,10.911312,102.16669,0
Norway,NOR,1974,0,226.4965,0,0,,0,12.097107,92.95792,0
Norway,NOR,1975,0,228.66399,0,0,,0,11.502116,96.23275,0
Norway,NOR,1976,0,242.275,0,0,,0,11.097846,106.44093,0
Norway,NOR,1977,0,212.96828,0,0,,0,9.555488,104.85937,3.98909
Norway,NOR,1978,0,238.64677,0,0,,0,9.847889,116.656334,6.69888
Norway,NOR,1979,0,262.27902,0,0,,0,12.263672,116.01387,7.65254
Norway,NOR,1980,0,247.24274,0,0,,0,11.352113,112.084496,8.22241
Norway,NOR,1981,0,274.50912,0,0,,0,11.372373,104.18351,10.10647
Norway,NOR,1982,0,273.51855,0,0,,0,10.937643,100.11227,10.90894
Norway,NOR,1983,0,312.51828,0,0,,0,11.65219,98.31226,12.28128
Norway,NOR,1984,0,313.15402,0,0,,0,13.066398,102.18023,11.81608
Norway,NOR,1985,0,302.74542,0,0,,0.005,13.013133,107.2148,12.45573
Norway,NOR,1986,0,284.46533,0,0,,0.026,11.597308,114.97386,13.7234
Norway,NOR,1987,0,305.37714,0,0,,0.021,11.204191,114.59487,15.10737
Norway,NOR,1988,0,321.88898,0,0,,0.027,11.5019655,107.59319,19.02668
Norway,NOR,1989,0,350.1075,0,0,,0.029,10.077325,108.836784,21.07356
Norway,NOR,1990,0,358.22446,0,0,,0.213,9.437522,104.7378,22.31797
Norway,NOR,1991,0,325.66504,0,0,,0.209,8.399317,96.91612,25.14406
Norway,NOR,1992,0,344.9949,0,0,,0.227,8.438347,99.84341,27.06301
Norway,NOR,1993,0,352.5707,0,0,,0.243,9.125279,105.488945,28.47024
Norway,NOR,1994,0,330.12714,0,0,,0.27,10.288382,107.63432,30.56364
Norway,NOR,1995,0,359.3629,0,0,,0.289,11.232915,106.417885,30.85439
Norway,NOR,1996,0,307.1188,0,0,,0.303,11.170466,113.9596,33.4944
Norway,NOR,1997,0,324.6035,0,0,,0.241,11.0845995,115.51259,38.68138
Norway,NOR,1998,0,342.13254,0,0,,0.27,12.029132,115.735176,39.50711
Norway,NOR,1999,0.04221389,359.13226,0,0,,0.273,11.271945,114.740845,37.73935
Norway,NOR,2000,0.089298055,419.3543,0.015666667,0,,0.256,11.5451565,106.31958,42.36809
Norway,NOR,2001,0.084485,353.89474,0.015583334,0,,0.255,10.288382,120.64126,39.26288
Norway,NOR,2002,0.113551386,377.61545,0.015472222,0,,0.25,8.922322,116.79222,41.90289
Norway,NOR,2003,0.63743556,305.9051,0.017972222,0,,0.33,8.711558,120.55917,45.14766
Norway,NOR,2004,0.7478433,313.469,0.017861111,0,,0.359,9.83563,117.993256,47.74115
Norway,NOR,2005,1.4518367,388.53088,0.01775,0,,0.333,8.399317,117.614784,43.69921
Norway,NOR,2006,1.8096775,339.6531,0.020194445,0,,0.388,7.20499,120.29048,43.31641
Norway,NOR,2007,2.5222378,377.9285,0.020083332,0,,0.386,7.9231467,119.56425,41.761116
Norway,NOR,2008,2.565583,390.7217,0.020805556,0,,0.397,8.165134,117.87446,42.99499
Norway,NOR,2009,2.7284796,349.87933,0.0215,0,,0.227,6.5,119.02105,41.293125
Norway,NOR,2010,2.439734,324.04883,0.022472221,0,,0.344,8.861111,121.60488,40.972107
Norway,NOR,2011,3.5393538,331.8413,0.023444444,0,,0.339,9.833333,119.485565,40.324013
Norway,NOR,2012,4.244516,388.63644,0.024416666,0,,0.326,9.527778,116.85442,40.082134
Norway,NOR,2013,5.1265106,349.2732,0.026722223,0,,0.396,9.027778,120.905174,39.740955
Norway,NOR,2014,6.00607,366.9175,0.031425554,0,,0.258,9.888889,114.895226,42.58748
Norway,NOR,2015,6.7728257,369.7505,0.036085833,0,,0.256,8.862735,114.84809,45.26379
Norway,NOR,2016,5.663921,381.25833,0.06371361,0,,0.233,9.100231,111.0213,43.68526
Norway,NOR,2017,7.5953226,377.78348,0.10634778,0,,0.21,9.513363,110.461266,45.85162
Norway,NOR,2018,10.257484,367.73297,0.16106139,0,,0.204168,9.290532,113.58778,44.291695
Norway,NOR,2019,14.563747,329.8814,0.27682972,0,,0.253005,9.07454,109.58121,45.652454
Norway,NOR,2020,26.029152,369.53464,0.36883193,0,,0.25388268,8.9766035,104.85246,44.070232
Norway,NOR,2021,30.790531,374.42194,0.51554585,0,,0.253189,9.1472,105.0085,42.83783
OECD (BP),,1965,0,2122.2134,0,67.189964,0,17.985231,10163.5205,13424.159,4725.3267
OECD (BP),,1966,0,2243.8088,0,91.81469,0,19.806007,10118.503,14429.5205,5113.34
OECD (BP),,1967,0,2303.2373,0,109.85189,0,19.98657,9929.294,15489.072,5435.9927
OECD (BP),,1968,0,2367.2886,0,138.92987,0,22.120045,10150.805,16862.934,5945.0444
OECD (BP),,1969,0,2478.5852,0,162.8021,0,23.257965,10282.944,18326.143,6555.9287
OECD (BP),,1970,0,2549.5632,0,207.51613,0,25.130964,10132.29,19905.016,7127.1035
OECD (BP),,1971,0,2656.308,0,292.9849,0,25.63691,9610.419,20869.621,7579.393
OECD (BP),,1972,0,2771.7227,0,400.49265,0,27.638178,9540.197,22377.912,7992.7744
OECD (BP),,1973,0,2778.1272,0,531.21716,0,29.70008,9929.401,24081.857,8213.706
OECD (BP),,1974,0,3045.871,0,683.33167,0,31.77093,9850.278,23090.5,8281.264
OECD (BP),,1975,0,3049.3413,0,945.98004,0,32.006912,9672.333,22393.516,7969.899
OECD (BP),,1976,0,2941.518,0,1088.9435,0,35.51775,10204.962,23855.668,8269.801
OECD (BP),,1977,0,2962.6445,0,1355.5326,0,37.29019,10338.192,24437.158,8322.435
OECD (BP),,1978,0.008861112,3174.4617,0,1587.3768,0,39.311733,10265.254,25341.098,8529.278
OECD (BP),,1979,0.01775,3310.5488,0,1627.7162,0,41.58831,10894.846,25445.059,8947.622
OECD (BP),,1980,0.031048333,3288.751,0,1755.7664,0,43.391983,11276.362,23691.293,8872.521
OECD (BP),,1981,0.031048333,3337.9814,0,2066.0913,0,44.79424,11397.9795,22308.998,8714.222
OECD (BP),,1982,0.054704167,3428.2224,0,2217.0364,0,52.399258,11256.701,21156.357,8337.748
OECD (BP),,1983,0.09697445,3578.8228,0.008861112,2498.502,0,57.268867,11482.128,20795.45,8163.4253
OECD (BP),,1984,0.13234167,3587.7888,0.018666666,2992.007,0,65.021355,11969.316,21330.564,8755.377
OECD (BP),,1985,0.18989833,3586.2188,0.034737222,3591.6138,0,67.243324,12476.682,21329.613,8825.898
OECD (BP),,1986,0.4105228,3568.7375,0.044898335,3918.0908,0,73.87187,12320.933,22067.338,8552.97
OECD (BP),,1987,0.57772696,3574.3096,0.031353056,4216.503,0,80.1501,12654.269,22372.889,9026.394
OECD (BP),,1988,0.98047775,3618.75,0.030149445,4556.0146,0,82.596,12906.069,23192.53,9323.445
OECD (BP),,1989,7.8353615,3521.8894,0.7753914,4741.8784,0,91.573654,12999.951,23488.654,9789.005
OECD (BP),,1990,10.639653,3635.5654,1.14227,4919.2446,16.806519,101.77869,12664.354,23600.293,9987.193
OECD (BP),,1991,11.720635,3677.497,1.4879656,5186.6113,19.47062,106.75189,12396.051,23636.422,10349.576
OECD (BP),,1992,13.343204,3639.3242,1.3708161,5243.071,22.279114,114.02398,12089.611,24212.932,10551.001
OECD (BP),,1993,15.924964,3864.6042,1.6343205,5442.1807,26.319641,118.715034,12025.434,24292.82,10910.724
OECD (BP),,1994,19.318077,3738.451,1.7505789,5590.7974,30.382362,121.82296,12026.243,24957.842,11170.13
OECD (BP),,1995,21.094091,3997.463,1.8652797,5838.26,33.355186,124.10123,12090.196,25334.518,11768.164
OECD (BP),,1996,24.188116,4102.9746,2.0230165,5997.947,25.747736,127.02258,12466.534,26061.936,12382.054
OECD (BP),,1997,31.67893,4174.6,2.1660602,5936.9326,32.961163,134.31827,12570.483,26422.922,12512.144
OECD (BP),,1998,42.448547,4076.6067,2.3410463,6076.6265,36.80426,138.60226,12499.347,26555.002,12597.756
OECD (BP),,1999,56.411316,4114.5435,2.6080654,6291.452,38.811317,142.0922,12381.246,26946.877,12946.159
OECD (BP),,2000,85.00705,4125.5825,2.9993856,6384.457,47.39806,145.53792,12906.179,26947.322,13475.403
OECD (BP),,2001,102.14319,3799.9412,3.9916856,6505.5786,50.991615,150.30263,12756.631,26907.52,13361.586
OECD (BP),,2002,141.3801,3842.9382,4.995389,6528.785,61.648537,162.92552,12922.963,26873.693,13677.35
OECD (BP),,2003,169.96773,3749.0627,6.209402,6260.9897,81.77304,170.99664,13223.886,27231.912,13862.627
OECD (BP),,2004,223.9805,3813.2737,8.166652,6522.707,103.653854,184.99718,13275.413,27707.494,14091.815
OECD (BP),,2005,272.5244,3823.2385,11.52299,6491.2036,133.34438,200.78943,13366.941,27740.215,14233.366
OECD (BP),,2006,336.6132,3866.1123,15.783739,6505.435,193.30273,210.71472,13480.812,27530.75,14268.401
OECD (BP),,2007,428.05035,3741.3918,21.225008,6281.4204,255.90845,224.80244,13691.366,27339.389,14800.739
OECD (BP),,2008,533.63916,3872.1548,34.543774,6187.881,348.43375,233.83667,13448.426,26335.402,15027.995
OECD (BP),,2009,636.288,3801.778,57.125446,6051.286,400.73672,243.83632,12038.169,25000.623,14568.308
OECD (BP),,2010,748.0994,3881.43,90.409706,6132.0835,471.30063,267.6425,12776.243,25182.988,15528.843
OECD (BP),,2011,913.97986,3962.809,167.99994,5713.5137,512.0933,281.2277,12531.5625,24843.152,15469.324
OECD (BP),,2012,1051.573,3952.1592,253.05609,5162.5576,530.69745,303.65997,12020.408,24645.027,15831.904
OECD (BP),,2013,1209.668,3976.9768,328.82346,5167.6694,550.9886,322.37637,12120.445,24503.424,16160.831
OECD (BP),,2014,1297.6826,3895.3376,428.5624,5169.4116,567.47156,339.29495,11926.269,24234.172,15906.732
OECD (BP),,2015,1506.5651,3830.0923,522.82947,5103.005,584.2873,359.25967,11173.522,24608.637,16235.177
OECD (BP),,2016,1627.4852,3879.8357,611.7317,5068.9595,617.41425,361.17133,10542.338,24928.389,16561.314
OECD (BP),,2017,1858.7496,3847.0066,738.80927,5004.8364,635.6427,374.96985,10409.521,25078.885,16777.59
OECD (BP),,2018,1970.5256,3917.684,858.1561,5001.2847,650.0564,384.38934,10094.457,25269.652,17626.082
OECD (BP),,2019,2188.7446,3814.6658,983.1214,5044.7344,666.68805,389.0418,8959.136,25054.521,18030.13
OECD (BP),,2020,2456.5496,3895.5745,1162.043,4718.41,630.2554,388.235,7639.102,21874.799,17586.086
OECD (BP),,2021,2555.7283,3768.7385,1369.1996,4798.495,668.3892,410.0905,8248.314,23228.17,17948.674
Oceania,,1965,,52.36395,0,0,,1.644,221.15912,232.65555,0.029475
Oceania,,1966,,53.67076,0,0,,1.643,227.99689,250.18103,0.0393
Oceania,,1967,,55.67018,0,0,,1.4239999,232.24142,272.33957,0.0393
Oceania,,1968,,58.323013,0,0,,1.5769999,237.6857,294.28094,0.304575
Oceania,,1969,,60.087208,0,0,,1.608,245.67607,302.95322,4.1265
Oceania,,1970,,67.54091,0,0,,1.534,248.10437,337.8053,18.014374
Oceania,,1971,,76.59025,0,0,,1.519,247.1651,354.72104,26.72908
Oceania,,1972,,79.30031,0,0,,1.537,257.88675,363.9765,38.709465
Oceania,,1973,,80.96979,0,0,,1.5810001,269.93103,387.8557,48.9696
Oceania,,1974,0,85.938416,0,0,,2.5080576,281.514,405.2793,56.905468
Oceania,,1975,0,93.29726,0,0,,2.5951629,288.95828,399.93738,61.144627
Oceania,,1976,0,87.68315,0,0,,2.538847,298.70834,409.02792,77.40735
Oceania,,1977,0,83.5768,0,0,,2.4070048,310.29172,425.46744,93.10904
Oceania,,1978,0,89.7001,0,0,,2.4061627,316.72223,431.45813,98.104065
Oceania,,1979,0,96.662476,0,0,,2.295584,328.79166,436.89795,105.902916
Oceania,,1980,0,97.081635,0,0,,2.3564787,338.39212,416.95847,119.36425
Oceania,,1981,0,99.19558,0,0,,2.342584,346.71683,409.1465,130.62192
Oceania,,1982,0,91.8866,0,0,,2.4843206,349.9911,403.39032,136.40741
Oceania,,1983,0,94.25452,0,0,,2.417384,351.3043,364.6886,148.16655
Oceania,,1984,0,99.06717,0,0,,2.5794313,369.61993,376.12018,152.36243
Oceania,,1985,0,99.49786,0,0,,2.4662082,380.80493,375.58524,168.44171
Oceania,,1986,0,106.81679,0,0,,2.5430346,392.04297,366.76166,187.94624
Oceania,,1987,0,105.09836,0,0,,2.5479002,405.511,381.09018,189.65002
Oceania,,1988,0,110.287125,0,0,,2.8182828,426.92984,396.33765,197.14537
Oceania,,1989,0,108.85425,0,0,,3.388135,448.29263,411.4928,190.89093
Oceania,,1990,0,112.20238,0,0,,3.7124426,458.2755,425.5769,212.20807
Oceania,,1991,0,113.985916,0.016111111,0,,3.8413293,466.54443,414.07632,209.16672
Oceania,,1992,0.002041667,109.50963,0.035779443,0,,3.739322,470.58212,423.64645,217.53065
Oceania,,1993,0.008833334,117.92443,0.043171946,0,,3.8880854,473.29517,434.6604,222.39395
Oceania,,1994,0.01925,124.15535,0.05145167,0,,3.7711425,481.8816,456.8667,238.33768
Oceania,,1995,0.023694444,127.640686,0.06254028,0,,3.8500617,497.82205,493.68335,238.04619
Oceania,,1996,0.045305558,124.64132,0.07569889,0,,3.8979518,517.4161,506.339,245.70148
Oceania,,1997,0.062362775,115.9455,0.090631664,0,,4.0434327,543.98663,517.322,246.1102
Oceania,,1998,0.118485555,121.58351,0.10526889,0,,4.3889103,566.33044,518.096,245.26468
Oceania,,1999,0.24245222,115.91704,0.12005389,0,,4.689716,601.01434,528.6461,256.97424
Oceania,,2000,0.7516905,120.945206,0.13823916,,,4.6303854,604.52185,530.4658,264.30347
Oceania,,2001,1.2514622,111.06208,0.15908112,,,4.3272567,601.6179,531.9082,283.68634
Oceania,,2002,2.011174,119.57889,0.17016806,,,4.6337996,614.7907,539.62354,287.33014
Oceania,,2003,2.4668193,115.52165,0.18328778,,,4.9684334,638.9957,542.2157,274.56693
Oceania,,2004,3.332736,123.69992,0.21021639,,,6.2099547,665.65985,553.6395,275.25418
Oceania,,2005,5.4789586,111.08113,0.24067,,,7.6785436,664.6498,564.0702,270.16608
Oceania,,2006,7.9225082,109.60022,0.27742696,0,,8.004057,681.5204,579.8368,297.58505
Oceania,,2007,10.694006,103.74386,0.33128083,,,8.533371,669.5235,592.86365,332.35046
Oceania,,2008,12.692774,95.99858,0.40088224,,,8.589102,701.7638,600.46747,324.39478
Oceania,,2009,16.51669,102.93794,0.82059026,,,8.369371,673.68024,587.89355,331.5033
Oceania,,2010,18.380371,106.78348,2.724179,,,9.050295,623.4663,603.1524,360.82425
Oceania,,2011,23.142956,123.26405,5.6515865,,,9.511332,608.33185,633.44855,368.15283
Oceania,,2012,26.882471,109.49277,6.6267705,,,10.28453,574.74036,646.54706,374.25717
Oceania,,2013,30.745087,114.789345,10.503994,,,10.909921,544.1194,664.3806,393.8041
Oceania,,2014,32.477272,105.118576,13.4661665,,,11.9095745,538.3983,663.23474,424.49908
Oceania,,2015,38.232483,103.993195,16.78294,,,12.637447,557.08466,661.8961,435.97687
Oceania,,2016,41.174095,116.623726,20.067865,,,12.573483,553.85846,665.3361,426.68256
Oceania,,2017,40.722637,102.926926,23.936724,,,12.539085,536.0623,698.31335,421.06506
Oceania,,2018,48.49597,115.26352,32.894302,,,12.486643,524.55505,708.6417,412.71124
Oceania,,2019,57.27271,104.435715,48.566685,,,12.449564,504.22937,705.0956,487.28424
Oceania,,2020,65.4253,101.60882,63.03854,,,12.427617,485.60144,605.03534,476.70218
Oceania,,2021,77.029655,105.241165,82.16016,,,12.358622,472.99985,617.16223,432.88742
Oman,OMN,1965,0,0,0,0,,0,0,0.097380556,0
Oman,OMN,1966,0,0,0,0,,0,0,0.12186111,0
Oman,OMN,1967,0,0,0,0,,0,0,0.5409833,0
Oman,OMN,1968,0,0,0,0,,0,0,0.65190834,0
Oman,OMN,1969,0,0,0,0,,0,0,0.9285111,0
Oman,OMN,1970,0,0,0,0,,0,0,0.9359056,0
Oman,OMN,1971,0,0,0,0,,0,0,15.471502,0
Oman,OMN,1972,0,0,0,0,,0,0,17.677217,0
Oman,OMN,1973,0,0,0,0,,0,0,15.375914,0
Oman,OMN,1974,0,0,0,0,,0,0,14.127883,0
Oman,OMN,1975,0,0,0,0,,0,0,12.904697,0
Oman,OMN,1976,0,0,0,0,,0,0,14.856398,0
Oman,OMN,1977,0,0,0,0,,0,0,14.312169,0
Oman,OMN,1978,0,0,0,0,,0,0,13.616951,3.025425
Oman,OMN,1979,0,0,0,0,,0,0,14.083727,5.0895
Oman,OMN,1980,0,0,0,0,,0,0,10.59754,6.4608374
Oman,OMN,1981,0,0,0,0,,0,0,10.412598,7.6154
Oman,OMN,1982,0,0,0,0,,0,0,15.550249,8.3317
Oman,OMN,1983,0,0,0,0,,0,0,12.001436,10.34865
Oman,OMN,1984,0,0,0,0,,0,0,19.487095,13.0065
Oman,OMN,1985,0,0,0,0,,0,0,17.011295,16.559725
Oman,OMN,1986,0,0,0,0,,0,0,12.100618,19.35895
Oman,OMN,1987,0,0,0,0,,0,0,13.74831,21.686926
Oman,OMN,1988,0,0,0,0,,0,0,12.565489,21.823587
Oman,OMN,1989,0,0,0,0,,0,0,16.371588,22.648275
Oman,OMN,1990,0,0,0,0,,0,0,24.387266,24.476725
Oman,OMN,1991,0,0,0,0,,0,0,40.052223,24.816025
Oman,OMN,1992,0,0,0,0,,0,0,35.36575,27.12515
Oman,OMN,1993,0,0,0,0,,0,0,33.806156,26.03185
Oman,OMN,1994,0,0,0,0,,0,0.000139167,29.583311,27.2571
Oman,OMN,1995,0,0,0,0,,0,7.58333E-05,32.55546,33.344116
Oman,OMN,1996,0,0,0,0,,0,4.83333E-05,31.351797,36.43169
Oman,OMN,1997,0,0,0,0,,0,0.000388889,27.593462,42.11879
Oman,OMN,1998,0,0,0,0,,0,0.000558333,27.727604,43.918964
Oman,OMN,1999,0,0,0,0,,0,6.66667E-05,35.44929,47.032196
Oman,OMN,2000,0,0,0,0,,0,0.002916667,37.844925,76.75152
Oman,OMN,2001,0,0,0,0,,0,0.001638889,42.207935,84.27617
Oman,OMN,2002,0,0,0,0,,0,0.003916667,49.36031,88.28179
Oman,OMN,2003,0,0,0,0,,0,0,47.334026,95.24595
Oman,OMN,2004,0,0,0,0,,0,0.009277778,46.23678,86.43484
Oman,OMN,2005,0,0,0,0,,0,0.003638889,51.539722,107.783066
Oman,OMN,2006,0,0,0,0,,0,0.035779167,53.672737,120.35769
Oman,OMN,2007,0,0,0,0,,0,0.008166667,51.767796,121.624794
Oman,OMN,2008,0,0,0,0,,0,0.013944444,70.15721,133.80411
Oman,OMN,2009,0,0,0,0,,0,0.016277777,66.96846,135.47403
Oman,OMN,2010,0,0,0,0,,0,0.3446064,76.536,163.80843
Oman,OMN,2011,0,0,0,0,,0,0.118373334,80.79764,180.8238
Oman,OMN,2012,0,0,0,0,,0,0.35913944,87.6548,197.15591
Oman,OMN,2013,0,0,0.003277778,0,,0,0.5224439,101.05799,217.27545
Oman,OMN,2014,0,0,0.00325,0,,0,0.41572556,103.92539,213.1425
Oman,OMN,2015,0,0,0.009972222,0,,0,0.5721903,104.52136,230.46227
Oman,OMN,2016,0,0,0.011222222,0,,0,0.64058,107.01193,228.57845
Oman,OMN,2017,0,0,0.041409723,0,,0,0.88349473,126.79811,233.50879
Oman,OMN,2018,0,0,0.04156972,0,,0,0.8663694,129.95297,249.96495
Oman,OMN,2019,0.022944445,0,0.04363861,0,,0,1.9721903,126.59023,249.96547
Oman,OMN,2020,0.27392194,0,0.55687416,0,,0,3.7703993,107.12805,259.15744
Oman,OMN,2021,0.2721736,,0.68224585,,,0,3.641883,116.61083,295.25537
Pakistan,PAK,1965,0,6.494855,0,0,,0,16.03777,44.92068,14.77115
Pakistan,PAK,1966,0,6.494855,0,0,,0,13.53732,46.116894,16.69165
Pakistan,PAK,1967,0,7.6971216,0,0,,0,13.00234,51.5479,19.4722
Pakistan,PAK,1968,0,9.252228,0,0,,0,14.31653,58.71033,21.85195
Pakistan,PAK,1969,0,9.761885,0,0,,0,12.88604,55.063465,26.9204
Pakistan,PAK,1970,0,8.638026,0,0,,0,10.73449,54.475094,29.103926
Pakistan,PAK,1971,0,11.277786,0,0.1379411,,0,7.23292,51.2266,26.36095
Pakistan,PAK,1972,0,11.865851,0,0.5768453,,0,6.81518,42.280205,27.9892
Pakistan,PAK,1973,0,12.519258,0,1.0784497,,0,6.76866,43.33429,31.95545
Pakistan,PAK,1974,0,12.584598,0,1.5048136,,0,6.19879,46.688477,36.64815
Pakistan,PAK,1975,0,14.479475,0,1.7305355,,0,6.01271,48.48073,38.076
Pakistan,PAK,1976,0,15.720946,0,1.4671934,,0,5.95456,48.495506,38.8275
Pakistan,PAK,1977,0,18.674341,0,0.9279683,,0,6.47791,51.05294,42.418
Pakistan,PAK,1978,0,23.182842,0,0.47652444,,0,6.89659,53.865547,43.587
Pakistan,PAK,1979,0,25.064651,0,0.15048139,,0,7.68743,57.54363,49.098
Pakistan,PAK,1980,0,26.279985,0,0.22572194,,0,8.18752,60.102444,59.953
Pakistan,PAK,1981,0,27.443048,0,0.47652444,,0,9.29237,63.786694,65.3805
Pakistan,PAK,1982,0,30.879963,0,0.5768453,,0,10.53678,70.18829,71.309
Pakistan,PAK,1983,0,35.76744,0,0.7774869,,0,11.95564,77.34512,70.307
Pakistan,PAK,1984,0,37.074253,0,0.9405086,,0,13.56058,83.87066,72.144
Pakistan,PAK,1985,0,38.511745,0,1.10353,,0,15.38649,89.51502,73.647
Pakistan,PAK,1986,0,36.82596,0,1.4922736,,0,17.45663,96.47393,78.991
Pakistan,PAK,1987,0,48.417377,0,0.86526775,,0,19.81752,105.70087,84.5855
Pakistan,PAK,1988,0,50.756573,0,0.551765,,0,20.72466,113.84892,89.679
Pakistan,PAK,1989,0,51.579865,0,0.33858305,,0,22.70176,122.01713,95.6075
Pakistan,PAK,1990,0,50.521347,0,1.1913109,,0,24.06247,127.602325,102.1205
Pakistan,PAK,1991,0,54.062805,0,1.1913109,,0,23.81824,134.32481,110.3035
Pakistan,PAK,1992,0,58.976418,0,1.5675142,,0,24.45789,146.81076,108.216
Pakistan,PAK,1993,0,64.85707,0,1.1536906,,0,25.67904,160.0418,124.582
Pakistan,PAK,1994,0,63.654804,0,1.667835,,0,25.49296,171.5628,127.0035
Pakistan,PAK,1995,0,67.261604,0,1.4797333,,0,25.7023,185.97589,130.26
Pakistan,PAK,1996,0,73.32521,0,0.9279683,,0,26.0512,195.58961,141.5325
Pakistan,PAK,1997,0,54.546326,0,1.2790917,,0,24.35322,201.5909,141.115
Pakistan,PAK,1998,0,71.28658,0,1.11607,,0,24.37648,208.43974,148.63
Pakistan,PAK,1999,0,63.589462,0,0.22572194,,0,24.38811,216.01378,169.505
Pakistan,PAK,2000,0,51.919636,0,2.6835842,,0.9267,23.58564,223.08223,179.525
Pakistan,PAK,2001,0,53.737713,0,5.880499,,0.8721,24.48115,218.72186,189.545
Pakistan,PAK,2002,0,59.595676,0,5.310293,,0.9608,27.4468,213.196,205.4935
Pakistan,PAK,2003,0,71.3358,0,5.3008504,,1.0411,35.223816,189.23907,255.5038
Pakistan,PAK,2004,0,75.54539,0,6.67801,,1.0764,39.279713,191.35681,306.76596
Pakistan,PAK,2005,0,87.905754,0,6.973385,,0,43.60852,181.89467,326.1019
Pakistan,PAK,2006,0,86.076,0,6.9161906,,0,46.207226,208.9376,333.1948
Pakistan,PAK,2007,0,89.575455,0.000572222,6.289412,,0,63.226902,227.31567,338.00256
Pakistan,PAK,2008,0,76.824356,0.004444445,4.7105193,,0,69.673096,230.70963,346.0761
Pakistan,PAK,2009,0,80.27858,0.014888889,6.8172092,,0,57.295918,246.17114,347.0167
Pakistan,PAK,2010,0,82.73995,0.037270557,6.7704353,,0,53.848724,243.88008,353.48395
